viagem_id,veiculo_id,motorista_id,geocerca_origem_id,geocerca_destino_id,data_inicio,data_fim_prevista,data_fim_real,status,distancia_km,peso_carga_kg,nota_fiscal
VIA-001834,VEI-0111,MOT-0079,GEO-0005,GEO-0031,2026-04-28 21:37:32.825603,2026-04-30 10:37:32.825603,2026-04-30 11:37:32.825603,concluida,1475,13211,NF-234452
VIA-001835,VEI-0029,MOT-0013,GEO-0004,GEO-0031,2026-04-28 21:35:33.028772,2026-04-29 08:35:33.028772,2026-04-29 07:35:33.028772,concluida,456,39860,NF-624725
VIA-001836,VEI-0048,MOT-0054,GEO-0002,GEO-0029,2026-04-28 21:34:05.497331,2026-04-30 01:34:05.497331,2026-04-30 02:34:05.497331,concluida,2410,14491,NF-897655
VIA-001837,VEI-0063,MOT-0073,GEO-0001,GEO-0021,2026-04-28 21:35:39.439391,2026-05-01 19:35:39.439391,,cancelada,136,29008,NF-115557
VIA-001838,VEI-0038,MOT-0002,GEO-0003,GEO-0024,2026-04-28 21:33:50.385236,2026-05-01 17:33:50.385236,2026-05-01 18:33:50.385236,concluida,975,22411,NF-178727
VIA-001839,VEI-0107,MOT-0118,GEO-0003,GEO-0027,2026-04-28 21:37:13.438100,2026-04-30 05:37:13.438100,,cancelada,487,10208,NF-326396
VIA-001840,VEI-0005,MOT-0041,GEO-0006,GEO-0019,2026-04-28 21:36:41.406752,2026-04-30 15:36:41.406752,2026-04-30 13:36:41.406752,concluida,2148,35413,NF-690904
VIA-001841,VEI-0073,MOT-0058,GEO-0004,GEO-0034,2026-04-28 21:37:11.669368,2026-05-01 13:37:11.669368,,em_transito,398,4090,NF-114788
VIA-001842,VEI-0115,MOT-0119,GEO-0005,GEO-0035,,2026-05-01 06:38:38.571874,2026-05-01 04:38:38.571874,concluida,2491,30342,NF-861448
VIA-001843,VEI-0107,MOT-0097,GEO-0007,GEO-0006,2026-04-28 21:39:02.663620,2026-04-30 19:39:02.663620,,atrasada,1286,34968,NF-519492
VIA-001844,VEI-0150,MOT-0004,GEO-0003,GEO-0026,2026-04-28 21:36:02.629491,2026-05-01 11:36:02.629491,,em_transito,1283,34014,NF-401801
VIA-001845,VEI-0025,MOT-0095,GEO-0002,GEO-0031,2026-04-28 21:36:58.670171,2026-05-01 08:36:58.670171,,cancelada,1620,31616,NF-708971
VIA-001846,VEI-0064,MOT-0072,GEO-0004,GEO-0021,2026-04-28 21:36:09.090198,2026-04-30 07:36:09.090198,2026-04-30 10:36:09.090198,concluida,524,34553,NF-613542
VIA-001847,VEI-0033,MOT-0050,GEO-0002,GEO-0004,2026-04-28 21:39:33.842212,2026-04-30 16:39:33.842212,,cancelada,1167,28503,NF-316815
VIA-001848,VEI-0121,MOT-0098,GEO-0007,GEO-0034,2026-04-28 21:34:01.921104,2026-04-30 21:34:01.921104,2026-05-01 00:34:01.921104,concluida,163,20748,NF-867655
VIA-001849,VEI-0084,MOT-0117,GEO-0001,GEO-0030,2026-04-28 21:36:29.219932,2026-04-29 18:36:29.219932,2026-04-29 16:36:29.219932,concluida,2047,34642,NF-650539
VIA-001850,VEI-0115,MOT-0006,GEO-0003,GEO-0023,2026-04-28 21:37:41.630512,2026-04-30 08:37:41.630512,2026-04-30 10:37:41.630512,concluida,289,26849,NF-137147
VIA-001851,VEI-0035,MOT-0078,GEO-0005,GEO-0001,2026-04-28 21:33:54.987385,2026-04-30 19:33:54.987385,2026-04-30 22:33:54.987385,concluida,2470,32975,NF-811483
VIA-001852,VEI-0126,MOT-0013,GEO-0005,GEO-0032,2026-04-28 21:36:32.128642,2026-04-30 21:36:32.128642,,em_transito,603,18607,NF-946031
VIA-001853,VEI-0084,MOT-0116,GEO-0003,GEO-0035,2026-04-28 21:38:12.966690,2026-05-01 08:38:12.966690,2026-05-01 08:38:12.966690,concluida,1342,34280,NF-385438
VIA-001854,VEI-0041,MOT-0102,GEO-0001,GEO-0002,2026-04-28 21:38:24.996580,2026-04-29 05:38:24.996580,2026-04-29 12:38:24.996580,concluida,95,20180,NF-306520
VIA-001855,VEI-0040,MOT-0068,GEO-0006,GEO-0024,2026-04-28 21:36:04.930697,2026-04-30 03:36:04.930697,2026-04-30 09:36:04.930697,concluida,628,11121,NF-524028
VIA-001856,VEI-0014,MOT-0077,GEO-0006,GEO-0038,2026-04-28 21:34:01.155486,2026-05-01 14:34:01.155486,2026-05-01 20:34:01.155486,concluida,2136,31086,NF-934606
VIA-001857,VEI-0011,MOT-0013,GEO-0006,GEO-0022,2026-04-28 21:34:17.768982,2026-04-30 10:34:17.768982,2026-04-30 11:34:17.768982,concluida,1770,11814,NF-980347
VIA-001858,VEI-0042,MOT-0080,GEO-0004,GEO-0037,2026-04-28 21:33:59.859910,2026-04-30 00:33:59.859910,2026-04-30 05:33:59.859910,concluida,247,17271,NF-784550
VIA-001859,VEI-0092,MOT-0083,GEO-0001,GEO-0037,2026-04-28 21:38:00.325350,2026-04-29 17:38:00.325350,,cancelada,2179,1436,NF-408762
VIA-001860,VEI-0073,MOT-0015,GEO-0007,GEO-0037,2026-04-28 21:34:01.585618,2026-04-29 10:34:01.585618,2026-04-29 08:34:01.585618,concluida,1248,30588,NF-487648
VIA-001861,VEI-0032,MOT-0027,GEO-0008,GEO-0026,2026-04-28 21:38:15.312810,2026-04-29 10:38:15.312810,2026-04-29 09:38:15.312810,concluida,1993,33994,NF-990337
VIA-001862,VEI-0104,MOT-0029,GEO-0001,GEO-0032,2026-04-28 21:38:05.048960,2026-04-29 14:38:05.048960,,cancelada,1194,30622,NF-223883
VIA-001863,VEI-0080,MOT-0081,GEO-0005,GEO-0019,2026-04-28 21:36:21.663165,2026-04-30 06:36:21.663165,2026-04-30 14:36:21.663165,concluida,304,18630,NF-304910
VIA-001864,VEI-0140,MOT-0044,GEO-0002,GEO-0033,2026-04-28 21:36:21.824496,2026-04-30 05:36:21.824496,2026-04-30 13:36:21.824496,concluida,2003,18428,NF-797201
VIA-001865,VEI-0061,MOT-0079,GEO-0003,GEO-0035,2026-04-28 21:36:16.523652,2026-04-30 08:36:16.523652,,cancelada,507,3221,NF-489440
VIA-001866,VEI-0017,MOT-0024,GEO-0001,GEO-0027,2026-04-28 21:38:08.758884,2026-04-30 15:38:08.758884,2026-04-30 21:38:08.758884,concluida,691,9519,NF-673626
VIA-001867,VEI-0106,MOT-0119,GEO-0007,GEO-0035,2026-04-28 21:36:11.109568,2026-04-30 06:36:11.109568,2026-04-30 14:36:11.109568,concluida,1695,17363,NF-922326
VIA-001868,VEI-0116,MOT-0055,GEO-0006,GEO-0037,2026-04-28 21:34:56.108093,2026-04-29 07:34:56.108093,,atrasada,335,38232,NF-585168
VIA-001869,VEI-0017,MOT-0020,GEO-0007,GEO-0005,2026-04-28 21:36:18.840055,2026-04-29 02:36:18.840055,,em_transito,1408,24107,NF-264216
VIA-001870,VEI-0072,MOT-0077,GEO-0004,GEO-0007,2026-04-28 21:38:06.233507,2026-04-30 09:38:06.233507,,em_transito,-644,25090,NF-167372
VIA-001871,VEI-0031,MOT-0002,GEO-0006,GEO-0029,2026-04-28 21:38:05.413610,2026-05-01 04:38:05.413610,,cancelada,1699,33565,NF-263190
VIA-001872,VEI-0068,MOT-0106,GEO-0008,GEO-0005,2026-04-28 21:36:52.565045,2026-05-01 01:36:52.565045,,cancelada,2259,25957,NF-115546
VIA-001873,VEI-0047,MOT-0039,GEO-0003,GEO-0022,2026-04-28 21:38:45.532712,2026-04-30 05:38:45.532712,,em_transito,619,22519,NF-712354
VIA-001874,VEI-0002,MOT-0086,GEO-0005,GEO-0020,2026-04-28 21:39:17.424311,2026-05-01 04:39:17.424311,2026-05-01 06:39:17.424311,concluida,1067,26944,NF-839319
VIA-001875,VEI-0099,MOT-0013,GEO-0008,GEO-0031,2026-04-28 21:37:16.996248,2026-04-30 02:37:16.996248,,em_transito,115,32712,NF-546275
VIA-001876,VEI-0107,MOT-0053,GEO-0003,GEO-0034,2026-04-28 21:37:48.946971,2026-04-30 17:37:48.946971,2026-04-30 19:37:48.946971,concluida,1914,12656,NF-666315
VIA-001877,VEI-0077,MOT-0013,GEO-0006,GEO-0032,2026-04-28 21:37:21.604999,2026-04-30 23:37:21.604999,2026-05-01 03:37:21.604999,concluida,2424,14342,NF-216843
VIA-001878,VEI-0042,MOT-0003,GEO-0008,GEO-0004,2026-04-28 21:36:43.485275,2026-05-01 20:36:43.485275,,em_transito,151,1342,NF-878237
VIA-001879,VEI-0053,MOT-0034,GEO-0008,GEO-0023,2026-04-28 21:33:47.088537,2026-05-01 11:33:47.088537,,em_transito,473,18230,NF-160038
VIA-001880,VEI-0136,MOT-0057,GEO-0006,GEO-0035,2026-04-28 21:38:29.784613,2026-05-01 06:38:29.784613,2026-05-01 10:38:29.784613,concluida,579,5881,NF-857475
VIA-001881,VEI-0004,MOT-0084,GEO-0002,GEO-0035,2026-04-28 21:35:30.582616,2026-04-30 19:35:30.582616,2026-04-30 20:35:30.582616,concluida,968,1770,NF-985976
VIA-001882,VEI-0008,MOT-0033,GEO-0001,GEO-0019,2026-04-28 21:34:56.015539,2026-05-01 10:34:56.015539,2026-05-01 08:34:56.015539,concluida,1451,21581,NF-978092
VIA-001883,VEI-0116,MOT-0055,GEO-0008,GEO-0027,2026-04-28 21:35:52.669067,2026-04-29 03:35:52.669067,2026-04-29 09:35:52.669067,concluida,701,29374,NF-472615
VIA-001884,VEI-0022,MOT-0078,GEO-0001,GEO-0027,2026-04-28 21:39:02.591837,2026-04-29 11:39:02.591837,2026-04-29 09:39:02.591837,concluida,576,37201,NF-572463
VIA-001885,VEI-0020,MOT-0029,GEO-0002,GEO-0001,2026-04-28 21:34:47.030113,2026-04-29 04:34:47.030113,,atrasada,1380,15883,NF-883030
VIA-001886,VEI-0124,MOT-0014,GEO-0007,GEO-0033,2026-04-28 21:34:12.123430,2026-05-01 01:34:12.123430,,atrasada,2134,7287,NF-939751
VIA-001887,VEI-0096,MOT-0003,GEO-0001,GEO-0021,2026-04-28 21:38:23.862003,2026-04-29 12:38:23.862003,,cancelada,1058,10385,NF-533991
VIA-001888,VEI-0045,MOT-0031,GEO-0002,GEO-0006,2026-04-28 21:35:23.608661,2026-04-30 18:35:23.608661,2026-05-01 02:35:23.608661,concluida,1985,23072,NF-974766
VIA-001889,VEI-0050,MOT-0068,GEO-0008,GEO-0031,2026-04-28 21:38:13.161276,2026-04-29 05:38:13.161276,2026-04-29 09:38:13.161276,concluida,1719,1200,NF-443097
VIA-001890,VEI-0009,MOT-0037,GEO-0005,GEO-0031,2026-04-28 21:34:27.395860,2026-04-30 23:34:27.395860,2026-05-01 04:34:27.395860,concluida,232,31216,NF-859549
VIA-001891,VEI-0144,MOT-0099,GEO-0005,GEO-0033,2026-04-28 21:35:05.196658,2026-04-29 05:35:05.196658,2026-04-29 11:35:05.196658,concluida,1733,29662,NF-631034
VIA-001892,VEI-0090,MOT-0055,GEO-0006,GEO-0028,2026-04-28 21:37:35.060392,2026-04-29 14:37:35.060392,2026-04-29 22:37:35.060392,concluida,680,8957,NF-843801
VIA-001893,VEI-0119,MOT-0012,GEO-0006,GEO-0003,2026-04-28 21:33:44.069205,2026-05-01 01:33:44.069205,2026-04-30 23:33:44.069205,concluida,2415,34215,NF-272815
VIA-001894,VEI-0136,MOT-0066,GEO-0004,GEO-0031,2026-04-28 21:38:20.421560,2026-05-01 21:38:20.421560,2026-05-02 02:38:20.421560,concluida,1120,3657,NF-477414
VIA-001895,VEI-0034,MOT-0016,GEO-0005,GEO-0008,2026-04-28 21:39:31.944466,2026-04-30 23:39:31.944466,,em_transito,158,10420,NF-748357
VIA-001896,VEI-0123,MOT-0044,GEO-0004,GEO-0023,2026-04-28 21:37:49.188398,2026-05-01 17:37:49.188398,,atrasada,188,32942,NF-153557
VIA-001897,VEI-0016,MOT-0034,GEO-0008,GEO-0002,2026-04-28 21:35:19.760004,2026-04-29 19:35:19.760004,,atrasada,215,21740,NF-233274
VIA-001898,VEI-0034,MOT-0001,GEO-0007,GEO-0008,2026-04-28 21:34:28.695164,2026-04-29 07:34:28.695164,,cancelada,504,20284,NF-702183
VIA-001899,VEI-0065,MOT-0039,GEO-0002,GEO-0034,2026-04-28 21:35:17.589631,2026-05-01 12:35:17.589631,2026-05-01 17:35:17.589631,concluida,1436,17934,NF-562280
VIA-001900,VEI-0140,MOT-0024,GEO-0005,GEO-0004,2026-04-28 21:38:28.504101,2026-05-01 18:38:28.504101,2026-05-02 00:38:28.504101,concluida,280,1267,NF-328212
VIA-001901,VEI-0100,MOT-0063,GEO-0001,GEO-0006,2026-04-28 21:39:26.240838,2026-04-29 18:39:26.240838,2026-04-29 22:39:26.240838,concluida,1320,7696,NF-307719
VIA-001902,VEI-0071,MOT-0110,GEO-0008,GEO-0033,2026-04-28 21:34:44.912791,2026-05-01 19:34:44.912791,2026-05-02 03:34:44.912791,concluida,1456,5328,NF-377339
VIA-001903,VEI-0098,MOT-0078,GEO-0003,GEO-0027,2026-04-28 21:38:39.844892,2026-04-30 12:38:39.844892,2026-04-30 18:38:39.844892,concluida,1584,30677,NF-602509
VIA-001904,VEI-0023,MOT-0042,GEO-0008,GEO-0004,2026-04-28 21:37:27.772496,2026-04-29 16:37:27.772496,2026-04-29 22:37:27.772496,concluida,776,24194,NF-436317
VIA-001905,VEI-0059,MOT-0101,GEO-0005,GEO-0034,2026-04-28 21:36:11.188704,2026-04-29 02:36:11.188704,2026-04-29 04:36:11.188704,concluida,746,1019,NF-543117
VIA-001906,VEI-0066,MOT-0043,GEO-0002,GEO-0034,2026-04-28 21:36:50.457544,2026-04-29 03:36:50.457544,,em_transito,247,10111,NF-286597
VIA-001907,VEI-0120,MOT-0014,GEO-0006,GEO-0001,2026-04-28 21:35:43.775489,2026-05-01 12:35:43.775489,2026-05-01 13:35:43.775489,concluida,922,28471,NF-522189
VIA-001908,VEI-0079,MOT-0010,GEO-0005,GEO-0028,2026-04-28 21:39:22.662375,2026-04-29 14:39:22.662375,2026-04-29 18:39:22.662375,concluida,628,12505,NF-751238
VIA-001909,VEI-0002,MOT-0087,GEO-0004,GEO-0002,2026-04-28 21:38:51.642905,2026-05-01 13:38:51.642905,2026-05-01 12:38:51.642905,concluida,649,30338,NF-304505
VIA-001910,VEI-0063,MOT-0091,GEO-0006,GEO-0035,2026-04-28 21:37:59.470000,2026-05-01 13:37:59.470000,2026-05-01 20:37:59.470000,concluida,1801,13999,NF-676783
VIA-001911,VEI-0096,MOT-0100,GEO-0004,GEO-0038,2026-04-28 21:33:51.424940,2026-04-30 06:33:51.424940,2026-04-30 14:33:51.424940,concluida,776,27745,NF-992209
VIA-001912,VEI-0024,MOT-0068,GEO-0005,GEO-0003,2026-04-28 21:37:35.646334,2026-04-30 22:37:35.646334,,em_transito,2251,17810,NF-959463
VIA-001913,VEI-0039,MOT-0108,GEO-0007,GEO-0030,2026-04-28 21:34:54.084242,2026-05-01 20:34:54.084242,2026-05-01 20:34:54.084242,concluida,240,31319,NF-664196
VIA-001914,VEI-0073,MOT-0070,GEO-0005,GEO-0030,2026-04-28 21:34:25.047596,2026-04-30 21:34:25.047596,2026-05-01 01:34:25.047596,concluida,1140,37033,NF-719339
VIA-001915,VEI-0105,MOT-0073,GEO-0008,GEO-0024,2026-04-28 21:36:35.123589,2026-04-30 05:36:35.123589,2026-04-30 12:36:35.123589,concluida,289,5417,NF-907825
VIA-001916,VEI-0055,MOT-0045,GEO-0002,GEO-0004,2026-04-28 21:36:16.968935,2026-04-29 17:36:16.968935,,em_transito,2090,15533,NF-716987
VIA-001917,VEI-0036,MOT-0003,GEO-0005,GEO-0027,2026-04-28 21:35:46.440967,2026-04-30 02:35:46.440967,2026-04-30 05:35:46.440967,concluida,1116,22493,NF-949667
VIA-001918,VEI-0097,MOT-0045,GEO-0006,GEO-0004,2026-04-28 21:33:50.644488,2026-04-29 17:33:50.644488,,atrasada,1791,9725,NF-515293
VIA-001919,VEI-0070,MOT-9999,GEO-0002,GEO-0030,2026-04-28 21:34:08.849238,2026-04-29 21:34:08.849238,2026-04-29 19:34:08.849238,concluida,227,16186,NF-581682
VIA-001920,VEI-0136,MOT-0104,GEO-0005,GEO-0022,2026-04-28 21:39:24.717699,2026-04-30 16:39:24.717699,2026-04-30 16:39:24.717699,concluida,2073,9692,NF-419156
VIA-001921,VEI-0024,MOT-0103,GEO-0004,GEO-0020,2026-04-28 21:34:01.649327,2026-05-01 10:34:01.649327,,cancelada,1887,31400,NF-379232
VIA-001922,VEI-0004,MOT-0113,GEO-0008,GEO-0031,2026-04-28 21:36:50.126544,2026-04-30 15:36:50.126544,2026-04-30 23:36:50.126544,concluida,1374,16845,NF-344323
VIA-001923,VEI-0024,MOT-0003,GEO-0005,GEO-0025,2026-04-28 21:39:05.960628,2026-04-30 19:39:05.960628,2026-04-30 22:39:05.960628,concluida,1552,5470,NF-964938
VIA-001924,VEI-0066,MOT-0040,GEO-0001,GEO-0004,2026-04-28 21:38:34.515222,2026-04-30 04:38:34.515222,2026-04-30 10:38:34.515222,concluida,1004,673,NF-294809
VIA-001925,VEI-0042,MOT-0059,GEO-0005,GEO-0029,2026-04-28 21:35:12.444039,2026-04-29 15:35:12.444039,2026-04-29 14:35:12.444039,concluida,368,24528,NF-143647
VIA-001926,VEI-0046,MOT-0004,GEO-0008,GEO-0019,2026-04-28 21:38:26.077046,2026-05-01 12:38:26.077046,2026-05-01 19:38:26.077046,concluida,2207,9948,NF-672611
VIA-001927,VEI-0081,MOT-0063,GEO-0004,GEO-0027,2026-04-28 21:38:49.455280,2026-05-01 14:38:49.455280,,cancelada,586,19072,NF-912315
VIA-001928,VEI-0079,MOT-0077,GEO-0002,GEO-0004,2026-04-28 21:36:23.803228,2026-04-29 10:36:23.803228,2026-04-29 11:36:23.803228,concluida,2090,31453,NF-318677
VIA-001929,VEI-0043,MOT-0053,GEO-0001,GEO-0032,2026-04-28 21:39:15.398173,2026-04-30 16:39:15.398173,,em_transito,1623,16879,NF-579912
VIA-001930,VEI-0023,MOT-0084,GEO-0007,GEO-0031,2026-04-28 21:38:32.206456,2026-04-30 04:38:32.206456,2026-04-30 06:38:32.206456,concluida,2499,4216,NF-759636
VIA-001931,VEI-0018,MOT-0031,GEO-0007,GEO-0002,2026-04-28 21:38:52.517023,2026-05-01 01:38:52.517023,2026-05-01 07:38:52.517023,concluida,2098,2965,NF-547614
VIA-001932,VEI-0044,MOT-0044,GEO-0003,GEO-0038,2026-04-28 21:34:25.550019,2026-04-29 09:34:25.550019,2026-04-29 15:34:25.550019,concluida,573,5781,NF-981398
VIA-001933,VEI-0061,MOT-0055,GEO-0007,GEO-0025,2026-04-28 21:34:33.778560,2026-04-30 19:34:33.778560,2026-05-01 00:34:33.778560,concluida,1375,5548,NF-147703
VIA-001934,VEI-0091,MOT-0043,GEO-0002,GEO-0037,2026-04-28 21:38:29.955556,2026-04-29 12:38:29.955556,,em_transito,1469,13891,NF-375816
VIA-001935,VEI-0044,MOT-0085,GEO-0001,GEO-0004,2026-04-28 21:37:00.491135,2026-04-30 10:37:00.491135,2026-04-30 13:37:00.491135,concluida,2311,13126,NF-256253
VIA-001936,VEI-0062,MOT-0102,GEO-0005,GEO-0023,2026-04-28 21:37:12.056104,2026-04-29 02:37:12.056104,2026-04-29 02:37:12.056104,concluida,-1500,0,NF-738434
VIA-001937,VEI-0050,MOT-0064,GEO-0007,GEO-0037,2026-04-28 21:34:39.504012,2026-05-01 00:34:39.504012,,cancelada,92,23686,NF-334460
VIA-001938,VEI-0101,MOT-0064,GEO-0004,GEO-0020,2026-04-28 21:34:13.525411,2026-05-01 07:34:13.525411,2026-05-01 06:34:13.525411,concluida,1008,35839,NF-610097
VIA-001939,VEI-0050,MOT-0105,GEO-0005,GEO-0019,2026-04-28 21:36:58.327289,2026-04-29 11:36:58.327289,2026-04-29 11:36:58.327289,concluida,195,16860,NF-891243
VIA-001940,VEI-0031,MOT-0094,GEO-0004,GEO-0020,2026-04-28 21:34:07.236637,2026-05-01 16:34:07.236637,2026-05-01 18:34:07.236637,concluida,2195,1564,NF-424340
VIA-001941,VEI-0081,MOT-0104,GEO-0001,GEO-0031,2026-04-28 21:36:09.473855,2026-04-30 02:36:09.473855,,em_transito,1853,31164,NF-896865
VIA-001942,VEI-0070,MOT-0016,GEO-0007,GEO-0020,2026-04-28 21:34:22.800503,2026-05-01 05:34:22.800503,2026-05-01 12:34:22.800503,concluida,1654,37098,NF-748750
VIA-001943,VEI-0146,MOT-0088,GEO-0004,GEO-0023,2026-04-28 21:38:14.029748,2026-05-01 01:38:14.029748,2026-05-01 07:38:14.029748,concluida,573,20451,NF-803987
VIA-001944,VEI-0074,MOT-0024,GEO-0004,GEO-0024,2026-04-28 21:39:19.057599,2026-04-29 06:39:19.057599,2026-04-29 14:39:19.057599,concluida,1024,36408,NF-649532
VIA-001945,VEI-0034,MOT-0116,GEO-0001,GEO-0026,2026-04-28 21:36:41.208522,2026-04-29 10:36:41.208522,2026-04-29 13:36:41.208522,concluida,2204,5509,NF-628209
VIA-001946,VEI-0127,MOT-0071,GEO-0003,GEO-0001,2026-04-28 21:38:25.307058,2026-04-30 05:38:25.307058,2026-04-30 11:38:25.307058,concluida,1297,9630,NF-924425
VIA-001947,VEI-0012,MOT-0057,GEO-0001,GEO-0030,2026-04-28 21:39:18.911406,2026-04-29 02:39:18.911406,2026-04-29 03:39:18.911406,concluida,2142,33444,NF-209829
VIA-001948,VEI-0088,MOT-0050,GEO-0005,GEO-0028,2026-04-28 21:35:04.791005,2026-05-01 11:35:04.791005,2026-05-01 18:35:04.791005,concluida,1090,19161,NF-829424
VIA-001949,VEI-0030,MOT-0103,GEO-0007,GEO-0005,2026-04-28 21:38:25.083294,2026-04-29 16:38:25.083294,2026-04-29 21:38:25.083294,concluida,429,9576,NF-712238
VIA-001950,VEI-0012,MOT-0048,GEO-0003,GEO-0031,2026-04-28 21:37:45.545405,2026-04-30 00:37:45.545405,,em_transito,1568,19968,NF-911475
VIA-001951,VEI-0103,MOT-0026,GEO-0004,GEO-0030,2026-04-28 21:38:31.579105,2026-04-29 01:38:31.579105,,atrasada,1400,2714,NF-356899
VIA-001952,VEI-0117,MOT-0051,GEO-0005,GEO-0001,2026-04-28 21:37:30.908378,2026-05-01 21:37:30.908378,2026-05-01 21:37:30.908378,concluida,1496,38347,NF-474925
VIA-001953,VEI-0121,MOT-0031,GEO-0008,GEO-0033,2026-04-28 21:34:49.525208,2026-04-29 06:34:49.525208,2026-04-29 13:34:49.525208,concluida,1777,14589,NF-170227
VIA-001954,VEI-0120,MOT-0035,GEO-0003,GEO-0024,2026-04-28 21:36:22.568112,2026-04-29 02:36:22.568112,,em_transito,2494,31363,NF-338423
VIA-001955,VEI-0118,MOT-0074,GEO-0003,GEO-0021,2026-04-28 21:34:16.875998,2026-05-01 01:34:16.875998,,em_transito,187,25320,NF-463097
VIA-001956,VEI-0041,MOT-0082,GEO-0008,GEO-0006,2026-04-28 21:38:42.914706,2026-05-01 21:38:42.914706,,em_transito,1798,38711,NF-639877
VIA-001957,VEI-0083,MOT-0019,GEO-0003,GEO-0008,,2026-05-01 16:33:42.852815,,em_transito,1991,35547,NF-401420
VIA-001958,VEI-0123,MOT-0117,GEO-0005,GEO-0004,2026-04-28 21:37:12.902883,2026-04-29 06:37:12.902883,,cancelada,-2121,28049,NF-630666
VIA-001959,VEI-0088,MOT-0030,GEO-0003,GEO-0026,2026-04-28 21:36:08.200635,2026-04-30 04:36:08.200635,2026-04-30 05:36:08.200635,concluida,2356,36339,NF-956761
VIA-001960,VEI-0127,MOT-0081,GEO-0005,GEO-0023,2026-04-28 21:36:01.289075,2026-04-29 20:36:01.289075,2026-04-29 20:36:01.289075,concluida,421,18537,NF-128794
VIA-001961,VEI-0122,MOT-0035,GEO-0008,GEO-0019,2026-04-28 21:39:08.332764,2026-05-01 07:39:08.332764,2026-05-01 11:39:08.332764,concluida,2445,36445,NF-405002
VIA-001962,VEI-9999,MOT-0094,GEO-0002,GEO-0005,2026-04-28 21:37:31.081300,2026-05-01 15:37:31.081300,,atrasada,1790,32087,NF-460813
VIA-001963,VEI-0123,MOT-0023,GEO-0007,GEO-0002,2026-04-28 21:38:19.077641,2026-04-29 12:38:19.077641,,atrasada,1984,37681,
VIA-001964,VEI-0004,MOT-0045,GEO-0003,GEO-0031,2026-04-28 21:39:23.137575,2026-05-01 05:39:23.137575,2026-05-01 03:39:23.137575,concluida,2297,33802,NF-761908
VIA-001965,VEI-0056,MOT-0041,GEO-0006,GEO-0022,2026-04-28 21:37:49.852668,2026-04-30 18:37:49.852668,,em_transito,378,27905,NF-140781
VIA-001966,VEI-0126,MOT-0027,GEO-0008,GEO-0031,2026-04-28 21:39:07.570531,2026-05-01 20:39:07.570531,,atrasada,1412,8525,NF-894091
VIA-001967,VEI-0068,MOT-0081,GEO-0005,GEO-0021,2026-04-28 21:36:53.173986,2026-04-30 14:36:53.173986,,atrasada,1384,20712,NF-835035
VIA-001968,VEI-0084,MOT-0079,GEO-0005,GEO-0027,2026-04-28 21:36:28.576964,2026-04-30 18:36:28.576964,2026-04-30 20:36:28.576964,concluida,1124,21903,NF-857523
VIA-001969,VEI-0125,MOT-0104,GEO-0005,GEO-0026,,2026-04-29 02:39:10.076213,2026-04-29 04:39:10.076213,concluida,223,21673,NF-312941
VIA-001970,VEI-0118,MOT-0056,GEO-0006,GEO-0035,2026-04-28 21:38:18.296551,2026-04-29 04:38:18.296551,,atrasada,151,33004,NF-939754
VIA-001971,VEI-0020,MOT-0116,GEO-0001,GEO-0029,2026-04-28 21:36:23.319412,2026-04-30 05:36:23.319412,,atrasada,2125,12593,NF-656619
VIA-001972,VEI-0134,MOT-0055,GEO-0008,GEO-0024,2026-04-28 21:35:47.004074,2026-05-01 08:35:47.004074,2026-05-01 08:35:47.004074,concluida,1351,35419,NF-348867
VIA-001973,VEI-0013,MOT-0087,GEO-0005,GEO-0028,2026-04-28 21:37:13.314245,2026-04-29 01:37:13.314245,2026-04-28 23:37:13.314245,concluida,2280,10102,NF-702874
VIA-001974,VEI-0114,MOT-0072,GEO-0002,GEO-0034,2026-04-28 21:37:12.157373,2026-04-30 22:37:12.157373,2026-05-01 05:37:12.157373,concluida,813,21114,NF-767248
VIA-001975,VEI-0015,MOT-0037,GEO-0008,GEO-0034,2026-04-28 21:35:24.745408,2026-04-30 10:35:24.745408,2026-04-30 12:35:24.745408,concluida,2314,33246,NF-877222
VIA-001976,VEI-0013,MOT-0092,GEO-0006,GEO-0036,2026-04-28 21:37:39.723854,2026-04-29 08:37:39.723854,,em_transito,1055,7494,NF-800687
VIA-001977,VEI-0147,MOT-0039,GEO-0006,GEO-0024,2026-04-28 21:36:54.640312,2026-04-30 10:36:54.640312,2026-04-30 15:36:54.640312,concluida,2129,8115,NF-292025
VIA-001978,VEI-0071,MOT-0012,GEO-0007,GEO-0029,2026-04-28 21:36:12.196692,2026-04-30 22:36:12.196692,2026-05-01 01:36:12.196692,concluida,1741,1507,NF-331476
VIA-001979,VEI-0145,MOT-0037,GEO-0003,GEO-0005,2026-04-28 21:38:29.131135,2026-05-01 05:38:29.131135,2026-05-01 03:38:29.131135,concluida,842,4727,NF-489510
VIA-001980,VEI-0138,MOT-0048,GEO-0001,GEO-0033,2026-04-28 21:36:49.276877,2026-04-29 14:36:49.276877,2026-04-29 15:36:49.276877,concluida,2413,25954,NF-502633
VIA-001981,VEI-0088,MOT-0113,GEO-0003,GEO-0026,2026-04-28 21:34:29.279153,2026-04-30 01:34:29.279153,2026-04-30 00:34:29.279153,concluida,646,3747,NF-747420
